income,age,employment_length,debt_to_income,credit_score,num_credit_lines,num_late_payments,loan_amount,loan_status
inf,504.25805734605325,1,0.020558707017865496,714,8,4,5106.8405120217585,0
inf,250.91450935049437,5,0.3444712597398875,850,14,4,5363.805365780897,0
inf,657.3396733484624,5,0.33882216377070634,761,0,2,8563.245613173487,1
inf,450.7893982378488,5,0.5195063517992551,571,2,5,5797.76685484051,0
inf,673.4185507652307,7,0.5688412541973369,547,7,0,36775.19868845026,0
inf,643.3683596125975,1,0.10209784695472052,589,2,2,5108.354444879986,0
inf,483.20092835003464,3,0.4691676000148953,598,1,3,6288.920293375466,0
inf,539.2123436100762,6,0.5938540332659366,468,6,5,8452.175197663515,0
inf,520.8480293818958,9,0.17533521896014714,624,3,1,5531.256409539372,0
inf,427.670873024002,1,0.1223540780743132,410,6,0,6187.172696083071,0
inf,563.0935879269965,4,0.024241185593056047,632,4,2,5262.557247457262,0
inf,634.5111495945555,0,0.09750942899161424,578,4,3,5321.710884157157,0
inf,408.353998860958,5,0.0811329690446154,641,8,0,5170.02221623823,1
inf,420.38382538492954,0,0.2660123812337983,389,2,3,6145.9103558270735,0
inf,491.1881720050477,2,0.30259198409329335,300,2,5,6180.099134863633,0
inf,565.2025278755913,4,0.5880226798810904,696,4,3,8027.898176681265,0
inf,365.4197348202757,6,0.07144423617633652,730,10,0,5089.942256205539,1
inf,608.534089080615,2,0.06995252430475896,667,3,0,5124.008309290005,1
inf,512.8462653652346,0,0.28186803874247557,647,1,1,5717.4289369849685,0
inf,476.8792558718825,8,0.6746177250509204,490,1,1,66871.5040838996,0
inf,257.8555315255504,3,0.5267071411803096,850,10,1,5628.799455621212,0
inf,446.4337393135306,4,1.0732753299131104,850,5,2,7651.341741536982,0
inf,445.50354589174816,2,0.5584075177771866,850,1,3,5533.126976367354,1
inf,668.2060307159713,1,0.0573560961239965,490,3,3,10086.134483596496,1
inf,538.4801567292388,0,0.7738258051624773,437,8,4,37881.10615224638,0
inf,458.9755743084203,3,0.6233989274230581,835,2,0,10236.142162512237,1
inf,407.5555053415818,3,0.20735518796617572,706,10,3,6854.342652960857,1
inf,462.2478705196528,4,0.7901522514309074,585,7,7,7422.394114122395,0
inf,351.56850296386773,2,0.41006411676476406,850,11,4,5735.0163095393555,0
inf,395.1407570477006,3,0.730026408917477,736,0,1,9544.420727906945,1
inf,438.50765150817085,2,1.0659133290816512,850,3,1,33629.65720936509,0
inf,391.35546503912406,1,0.6358657185023417,726,3,0,12887.449996297044,1
inf,678.0842859253912,2,0.08345060731352527,718,7,8,10023.405664680897,0
inf,503.69842254075286,4,0.591260428743566,477,3,3,18693.922418504342,0
inf,644.431641728215,9,0.7347357328459898,469,10,3,66141.05292193928,0
inf,648.5649864897396,7,0.609985442062613,850,2,3,19025.38283854027,1
inf,467.6193987858626,10,0.00029694645494021676,730,8,0,5105.314700764272,1
inf,534.9884304521958,7,0.06128381495117627,741,7,3,5587.323744094702,1
inf,650.5864823272647,3,0.43783295277129297,644,6,3,5998.654011095723,0
inf,339.11654595442394,9,1.3403091568535914,747,7,6,92438.12530080207,0
inf,628.8774836212903,1,0.5326224852312677,593,4,0,19027.218495890753,0
inf,462.722467521915,3,0.1559913799847234,850,11,6,5501.9130779416,0
inf,669.6192309061472,2,0.737309096954343,538,11,4,21693.37012665524,0
inf,577.01246483326,6,0.6262699587508964,650,3,0,28005.047703268257,0
inf,413.4250866551278,8,0.6204964412112705,404,3,6,8796.200979083897,0
inf,469.42914086783935,2,0.2375260422754287,850,10,5,7475.833976638518,0
inf,690.8651465657072,0,0.44301690314202424,671,4,1,13369.608200058936,0
inf,449.5900860757406,10,0.5829941037424694,850,1,0,5922.697437145743,1
inf,584.382944277504,3,0.3819773988799445,660,1,0,7647.17758795283,0
inf,360.87676169284606,0,0.22493292172766138,796,8,0,5063.07913000389,1
inf,636.8312877397817,2,0.28728782599808395,711,8,4,5174.331310191156,1
inf,500.0804396337371,3,0.4055543514663348,850,5,4,6189.683663412303,0
inf,622.5320305624516,12,0.062291540086443414,809,7,6,8215.02699069981,0
inf,344.72689400023256,0,0.6719208375769894,300,4,8,7315.782893171261,0
inf,612.7652540816416,6,0.03235338024604317,571,2,2,5309.019742909143,0
inf,675.3121783795134,2,0.13496967772761226,628,5,5,6540.083998716189,0
inf,470.3946797268707,0,0.6184875878912959,573,1,2,14593.568099575486,0
inf,686.0452021836606,1,0.11716340432040845,703,4,5,5218.063694834144,0
inf,700.5655636548221,2,0.40846111550509645,657,6,0,7264.595392693327,0
inf,721.5006799426179,11,0.2912251886176032,725,7,5,5503.402718199857,1
inf,661.0233709845621,9,0.17167498294809314,630,0,3,7608.459396787495,0
inf,406.03940792742776,2,0.5870922248704457,677,2,0,7462.582037511016,0
inf,424.3152490526166,1,0.4447002695843506,426,1,5,5573.391341099879,0
inf,366.24727224007404,0,0.060138121225029983,750,12,2,5195.502203339815,1
inf,450.06556994608286,5,0.4904547847129816,489,2,5,5944.841649842068,0
inf,524.1266754205255,11,0.03323279864799544,661,7,3,5460.772920051376,0
inf,620.659254762795,9,0.30636574888958007,730,1,3,9559.111685137043,0
inf,230.27161408900633,4,0.8122551115775634,714,2,6,6144.785937225896,1
inf,550.3820204532866,1,0.5145340208705218,712,2,0,6335.693472193365,0
inf,207.68310203256817,1,0.8120447937824742,658,5,1,11678.43315667754,1
inf,243.0506372651682,3,0.7313333314936973,850,9,1,7965.403551894208,0
inf,515.6389295682986,5,0.24585062387113543,565,1,1,5868.495076984432,1
inf,727.0545371569276,4,0.09542520924075698,553,1,2,7134.430267187481,0
inf,701.4410823376388,5,0.07524808778375364,404,2,0,7621.520653413836,0
inf,122.5588850081044,5,0.5667039646474533,544,12,0,9322.78971336388,1
inf,423.8424731251461,0,0.12712607971194448,850,7,0,5016.373237100229,1
inf,494.5338975503382,3,0.2568365140261838,712,4,0,5571.821315300153,1
inf,585.5425638461868,10,0.6405289803407657,850,1,2,8893.786911871102,0
inf,401.72739609504043,4,1.2663423144979873,850,5,2,17261.07764310769,0
inf,181.57934327607904,0,0.7335307644567873,655,5,4,5833.030642115778,1
inf,565.4696970474297,6,0.3011810899473663,602,1,0,9570.702022791666,0
inf,642.4451511638815,1,0.4925408687439229,850,2,1,7354.9882115623495,1
inf,675.6149921539386,0,0.6644755143954852,749,8,2,9619.32071795507,0
inf,470.32966185821454,9,0.45444155798671776,404,1,3,10938.448069725255,0
inf,487.75777836033535,0,0.24101852046815334,812,6,2,5645.957997937044,1
inf,657.1483631568766,7,0.2746803228823913,601,0,1,12762.783562077233,0
inf,664.1451670430648,2,0.6276161772958908,849,4,2,18449.682721986737,0
inf,551.258064637248,3,0.1691385961282431,704,8,1,5083.9283307633905,1
inf,640.961951743389,0,0.49868836568703456,718,3,0,11187.874953008479,0
inf,493.0742128672052,0,0.46783752638264275,429,2,3,9789.359230072776,0
inf,662.0427305766397,1,0.5102730771988777,551,6,1,17887.617759400666,0
inf,616.1379703729165,0,0.20923984621775152,734,3,4,7702.85862456679,0
inf,317.96588948686343,1,0.6033693111394609,790,3,3,5494.380602810423,1
inf,421.7995226101822,9,0.6776388839943666,842,2,0,10961.99577073265,0
inf,529.8630414251431,5,0.21009990236210774,584,0,2,5206.620835862779,0
inf,663.0460020370599,2,0.6807153917527129,647,8,1,19956.070482613857,0
inf,245.76808138121214,3,0.6726395343377458,723,7,0,7953.503809733338,1
inf,493.8089958834612,4,0.5356624438629224,374,4,5,8906.64271349627,0
inf,357.98973530347337,4,1.0715190720032157,713,3,3,47444.84383346403,1
inf,459.4904061700179,1,0.14590538759105792,713,5,0,5155.757413809332,1
inf,708.29865899046,6,0.5121201494633092,680,7,0,11589.378179802143,0
inf,562.3228848787603,4,0.8545019851017861,850,3,1,19372.34380114257,0
inf,593.8730554987524,6,0.42292658765848384,734,0,1,7769.735601167302,0
inf,406.72166754913167,4,0.2848256535233939,496,3,2,5740.550692903293,0
inf,426.53338564873627,2,0.7902579642673728,824,1,3,9256.022377657871,1
inf,793.7110618298143,0,0.22959316760785936,529,0,4,5537.971498274645,0
inf,326.8178563232561,8,1.0897399598750916,850,0,2,51636.01398189945,0
inf,265.64294444169707,5,0.9796563437975945,679,2,8,8275.85954065232,1
inf,572.699438907664,6,0.2623400295831084,712,0,2,5175.287160526837,0
inf,628.0678388912472,0,0.9130219738166436,736,10,2,25235.878303106834,0
inf,537.438678229415,2,0.05471036736911292,777,9,6,7049.335860924097,0
inf,463.36271305951465,2,0.18416219010491902,534,4,0,5949.090853059276,0
inf,675.4717320027733,2,0.14713040355190082,453,3,1,5872.688958619786,0
inf,556.9657600172724,10,0.06436203058182077,802,7,2,5120.0712679691605,1
inf,520.1260807744711,6,0.23865106940387557,795,6,4,6399.5311333237405,1
inf,261.38801423751886,2,0.7331986028496411,733,3,4,6477.507064163645,1
inf,616.6144239635315,3,0.573643697482528,642,4,0,24955.66174562645,0
inf,480.74088256014375,1,0.608891576191439,847,1,1,7476.330142756751,0
inf,686.8804873775542,6,0.6701113731396078,850,5,2,15963.220414733825,0
inf,737.4555586213578,4,1.1798561468624036,491,19,5,917045.75735236,0
inf,533.4900702735706,1,0.5147805926829487,818,0,1,6163.9313417454105,0
inf,534.2318137657049,4,0.7172020197858041,736,2,0,28188.759591276703,0
inf,589.2776779103856,9,0.5821817532103284,828,2,1,6685.240035562401,0
inf,234.86778714029288,2,0.3783630087125927,662,11,1,5414.349460585815,1
inf,618.733465586003,4,0.4171411109436959,513,4,0,10999.554129863622,0
inf,162.53398403834433,1,0.8212730717137093,613,5,2,8425.37673646594,1
inf,694.3723998301209,0,0.233066690348148,451,5,1,6389.434234248746,0
inf,538.8990781636048,6,0.25498475220034383,368,2,3,6071.531221635361,0
inf,616.7960343082862,1,0.8330441943910745,432,14,7,15566.651705920765,0
inf,634.9793062618576,1,0.12061466990202058,804,1,1,5221.136592093524,1
inf,796.4486581845542,5,0.3448135002054934,610,8,0,7310.652073662989,0
inf,518.2976550890487,0,0.6003946025061833,441,3,2,31189.767611225117,0
inf,640.1445720391557,7,0.2889900380722275,613,1,2,8069.525539879312,0
inf,691.9965010885279,0,0.6146347949345257,538,9,2,21520.234641517967,0
inf,342.606988819221,0,0.7059446054924133,720,2,1,6540.671100667678,1
inf,512.5241626684874,12,0.2729979422332272,850,5,2,5435.755595576026,1
inf,615.09378615703,5,0.45693698432887697,640,2,0,17394.07970581168,0
inf,495.9516996117275,7,0.7345776220852407,813,0,0,37046.71639893747,0
inf,599.1395631891455,2,0.14868633980405727,516,2,2,9887.799029874375,0
inf,607.6970128258581,7,0.7517384219812155,655,6,1,44360.86184611831,0
inf,497.06278756145196,6,0.3352887654159159,850,8,5,6639.202239939627,0
inf,325.96048275140726,0,0.6864625769255017,757,2,3,5677.888234861114,1
inf,700.3478302729543,4,0.4391274526747657,683,4,0,14192.612432579872,0
inf,576.543922205613,2,0.22021996443619707,580,0,0,6617.833196193175,0
inf,587.9499014915073,5,0.4088012957999543,604,2,0,8658.72721966098,0
inf,411.0785679452516,7,0.3773605501410313,850,9,4,8416.870819715597,0
inf,742.0173593592419,1,0.5916300526994567,674,9,0,19004.724700645755,0
inf,422.3079481446679,3,1.0752646290511414,850,0,0,30620.88221435506,0
inf,289.3389811342709,3,1.0183852143091192,850,3,0,14954.138566775604,0
inf,414.8116599975376,4,0.3202257117690155,685,6,0,6312.0168095994195,1
inf,509.2336654630995,13,0.6403618525208421,850,2,3,26831.41570583036,0
inf,681.0322832750121,0,0.057826126578836956,464,1,3,7146.455283007235,0
inf,675.6279100752016,8,0.8651928636081214,558,16,8,8501.39607213014,0
inf,585.4921048781684,9,1.026244090446539,796,10,2,34817.272378475085,0
inf,269.4125429166047,7,0.498575428267528,730,8,0,5981.377194236159,1
inf,335.82245450848944,0,0.7826271401584399,719,0,2,6799.30068801553,1
inf,433.3296164541723,1,0.23993402232551198,850,7,1,5068.372430617264,1
inf,598.3738993661118,4,0.5691988138020201,579,5,2,11350.333613645496,0
inf,657.7399534672287,4,0.15359741700879853,720,3,5,9202.108842004047,0
inf,366.87876736269294,0,1.3862211838378713,850,3,1,160293.95314747113,0
inf,582.8815137617819,2,0.4389181124512016,525,2,0,14209.760292802674,0
inf,599.2131362061549,8,0.494747242800444,850,1,1,7392.014591781445,1
inf,447.15049316548635,2,0.2192167975631143,655,6,1,6137.354128676259,0
inf,439.2944491896896,14,0.10293567029893722,740,8,0,5148.712581960213,1
inf,486.2678882762628,0,0.7655186411266982,850,1,0,10813.696717594335,0
inf,437.70493138837134,8,0.2906443987381033,850,8,3,5362.79197756121,1
inf,504.69308767691234,7,0.20010259250677442,641,6,3,8434.221942884978,0
inf,768.1575436083751,2,0.3261090878777307,573,2,4,5078.351974123092,0
inf,604.4838973942707,5,0.3828473743014238,626,1,0,9148.812477191193,0
inf,374.6434618207897,2,0.7364126606384953,815,0,4,5991.923899182585,1
inf,364.1203171800842,14,0.8383494736892281,850,1,0,7287.285028748656,0
inf,466.8584864630677,11,0.6830762743921528,835,1,3,6246.968399094623,1
inf,610.8236228058927,2,0.39661324914165114,459,4,2,9432.282176470766,0
inf,347.66176816894813,4,0.37015828405873225,743,9,2,6697.951184235992,0
inf,422.44499080308856,5,0.48160215115508964,800,4,1,5824.747411461042,0
inf,550.4159818380799,1,0.7027987356820469,823,2,1,11567.087407486117,0
inf,536.1400680759224,6,0.4855738169514535,597,3,3,6205.7749458408125,0
inf,683.871975348052,5,0.1272144135812551,739,1,3,6278.568170573596,0
inf,437.95673915932525,7,0.22193535742555076,720,5,1,5132.898956381336,0
inf,489.72621032584277,10,0.10810166102517482,612,10,2,5483.929171693487,1
inf,668.6016612671727,11,0.07480591178321111,652,5,5,6783.661996171446,0
inf,805.3322909513226,13,0.16301197861066183,417,7,0,11639.850457938719,0
inf,426.4486730369364,1,0.5159687182191676,407,1,4,9117.563396720765,0
inf,518.0265185852145,4,0.06792829079686202,606,6,2,6198.8157322238885,0
inf,625.445553002837,13,0.09749031381679407,594,0,0,5235.611420016233,0
inf,713.6935824738764,1,0.4624823530604034,524,7,0,21091.016051471674,0
inf,663.4379703103812,2,0.5418778485446822,776,4,1,12466.609598867108,0
inf,295.9793447003509,3,0.4311250962434715,455,1,7,5164.980889584905,0
inf,557.1347510381803,0,0.6741752752478091,709,3,0,16996.489513252644,0
inf,349.04095717597886,5,0.7884387970723312,758,1,3,10066.346259215894,1
inf,710.3362913858,3,0.765794695077636,607,13,9,5015.876515445339,0
inf,545.3584073639993,0,0.29573177125160427,850,5,5,6929.461929446687,0
inf,629.428602389559,12,0.44486849119457716,649,6,3,5657.697876491163,0
inf,358.645219022197,0,0.5855611608285836,740,5,1,7896.418530363566,1
inf,438.3071620865286,4,0.1219624540567919,513,10,1,5219.7059911236065,0
inf,494.6059607879812,8,0.9257684326036479,387,12,9,20041.75733192025,0
inf,251.0416690606928,4,0.4928257105691829,850,16,5,6839.475465865122,0
inf,369.8724685045404,8,0.048626481458413806,817,15,6,5486.77273073383,0
inf,494.89726611202747,10,0.4254013669117049,671,17,8,5194.145428072449,0
inf,444.8022683331775,0,0.4924651825516001,850,7,4,8200.042214075405,0
inf,376.8854777462965,0,0.03326431377649164,516,9,0,5360.505332887913,0
inf,544.4397376873189,7,0.36337035483081903,441,3,3,6397.419705362548,0
inf,74.90905590859313,1,0.8481752287048678,638,6,5,5905.43420572621,1
inf,259.9547830668351,0,0.46134706852328794,713,10,1,7936.569407753448,1
inf,470.9218242983367,5,0.019603072090558282,568,6,0,5238.032807174974,0
inf,223.55357515757612,3,0.8177734519230846,682,6,0,20906.527305556352,1
inf,515.1665216991455,6,0.5336757067250437,559,0,0,28818.311456910207,0
inf,483.4641273050324,9,0.04920010284086751,850,12,7,5691.005604866398,0
inf,237.5197297428721,6,0.2452304585678132,529,11,1,5506.721481667879,1
inf,221.51700256013436,4,0.5188149908275962,768,11,0,6874.317967215959,1
inf,557.3038123519614,7,0.7896937016997667,505,9,6,16105.362621312246,0
inf,425.91715033842286,5,1.174659338241577,850,4,2,152622.44896869303,0
inf,392.0016686729492,4,0.476048485796872,825,6,1,6941.3113875343415,1
inf,520.6982233717475,2,0.9989260396935191,850,5,1,40590.11898370261,0
inf,316.802834652394,1,0.974276174105676,850,2,0,9591.351453952657,0
inf,437.15014939932473,8,0.5883331050073987,810,3,0,9097.456041556103,0
inf,530.8508240168464,5,0.44385464756172976,519,1,1,11331.638545351536,0
inf,657.7179561390654,1,0.4509170604935128,684,3,0,9509.714725988444,0
inf,323.319656811946,0,0.605086189199752,606,0,7,5327.088894541168,0
inf,400.28843885052305,1,0.026586989137797057,715,10,0,5060.710130871722,1
inf,313.410306201315,4,0.427295876628642,850,13,5,6863.392502517157,0
inf,263.4285764331205,1,1.0544609052059364,597,1,3,14316.73988842597,1
inf,623.3708751733666,6,0.09313154231002024,737,1,0,5171.1223512844235,1
inf,462.0409377104478,3,0.15753149672932878,527,4,1,5372.174777105337,0
inf,851.9342311600715,5,0.15999694260663538,790,0,4,5378.604114025624,1
inf,255.33518232786733,2,0.8287322632498453,698,3,2,8528.058457969772,1
inf,625.3071711032826,1,0.5323840689415947,850,1,0,9806.570574925521,1
inf,872.4879964836136,3,0.5513812202404338,351,1,5,5493.613233937874,0
inf,647.2108020055396,9,0.5265166887889624,631,6,1,12033.790685020718,0
inf,440.14214362204314,9,0.37272778381200355,428,3,0,19419.206902058304,0
inf,589.1637970353793,2,0.7336530535823444,695,6,1,11835.33760619352,0
inf,358.85776371196425,2,0.5462845637691407,821,7,1,8211.093415918045,0
inf,244.9459306642114,1,0.2872371767665393,662,8,4,5040.319659030972,1
inf,831.8670587247518,3,0.049859254259662755,600,3,3,8935.46801564305,0
inf,763.610801407894,2,0.34501354777090537,663,6,1,9134.700378676298,0
inf,523.9453715565479,7,0.023745911510209883,655,9,4,7094.502774501305,0
inf,595.1889580505098,3,0.288033658455685,466,3,2,6600.793689654158,0
inf,605.8536212214055,4,0.25331389400509735,628,1,2,10757.643794909322,0
inf,404.07643443376287,0,0.509159126291152,467,0,4,7898.234814929088,0
inf,873.5161205099275,7,0.04936047420692102,552,4,3,6081.766058222343,0
inf,479.6187178441287,1,0.7002296061922815,813,1,1,9973.062355038266,1
inf,1045.8994841099855,5,0.368634918020691,850,2,6,5076.425777903151,1
inf,735.1888429562694,3,0.7526220770143695,548,13,3,33680.83677041575,0
inf,402.81487502015955,1,0.05351211770427128,542,9,0,5082.107190479126,0
inf,474.97211911839236,2,0.9330762067031964,808,6,5,11756.881581192878,1
inf,397.20549308224906,8,0.35772734361973546,447,1,4,5586.201374320142,0
inf,662.4231945798448,6,0.2055044479914953,540,6,5,6130.265030963326,0
inf,541.1812266495565,0,0.47958461726125384,457,2,1,21765.366370692856,0
inf,503.3546393284377,4,0.21644936754288263,729,5,2,5508.883353193222,0
inf,632.3284200028455,0,0.8991560581033589,446,13,5,57305.54341988584,0
inf,347.7008714904701,1,0.3288056376596283,526,6,1,6285.776554705236,0
inf,644.0585327589146,4,0.3384828258275796,596,0,2,24065.036036442485,0
inf,737.8987972019511,6,0.7248087931515645,664,13,2,9854.289283899601,0
inf,365.8078574208716,0,0.2791668590222937,752,6,2,5059.260246765961,1
inf,370.76264306344956,4,0.8335933861454388,850,2,0,11349.242366163186,0
inf,215.59239577932502,2,0.6195296048068888,687,8,0,6195.143313097322,1
inf,306.37650896576673,7,0.18067023899642834,470,8,2,5500.855545003576,0
inf,353.00891332470377,1,0.899173760912426,785,2,6,6952.93869090585,1
inf,714.5332313714755,6,0.22018419083555776,491,5,0,7120.093609471001,0
inf,507.2487317356792,11,0.9573192206479662,569,9,5,37153.88179697309,0
inf,801.4222251183639,8,0.673334665989566,419,5,6,5050.1960075977595,0
inf,706.8246675081854,1,0.9753315615532807,622,16,5,47270.26758452009,0
inf,614.0468134933215,0,0.5629445391388248,544,8,4,6457.764400828164,0
inf,553.8621255966477,13,0.6495892565692558,803,0,1,32553.995699505827,1
inf,578.2833703122622,8,0.36414141568471325,806,1,1,6299.7133816827645,1
inf,634.0006709614872,7,0.028658168039736753,735,4,3,5744.589537648753,1
inf,185.51893971646066,5,0.6247070566216846,680,10,1,8120.487632553034,1
inf,542.8427501575072,2,0.2624786552105615,468,0,0,8506.155404149373,0
inf,507.44021577531106,5,0.4034150969871493,776,1,0,5423.773932623373,0
inf,513.9200428369312,1,0.2778313952363028,850,4,1,5241.926384293937,1
inf,452.81485198702086,6,0.18998871999026862,771,15,6,5139.202201293332,0
inf,519.8255875457115,3,0.8058380673849188,830,5,3,8243.415211499376,1
inf,355.18748612683345,1,0.6060209497503402,850,8,3,6490.514183983578,0
inf,402.10315387312306,5,0.5284970562887575,850,6,2,5962.106204171004,0
inf,559.1301413583412,7,9.575235566144924e-05,549,4,2,5332.949931067175,0
inf,669.7547791010556,6,0.025877190099141745,523,0,0,6800.5361139859615,1
inf,630.1254067416144,2,0.5669025964593042,704,5,1,10476.043296784379,0
inf,651.4366495743369,2,0.26975962040740825,709,2,0,5529.994706271471,0
inf,534.8218186150739,1,0.31636366285522316,501,0,0,8501.477610704975,0
inf,784.6076233075848,11,0.16420505020777906,850,2,2,5120.292650356237,1
inf,643.5447651405071,2,0.35907807375669687,850,2,5,6112.965115362248,1
inf,745.4297405023078,4,0.11794719328743947,373,1,1,6491.64061581117,0
inf,623.9625841423485,4,0.24515188074366118,664,10,5,6024.472259799404,1
inf,545.9672062735324,3,0.4534217597159631,416,4,3,10211.591622543037,0
inf,556.8396640993045,3,0.01377065701756336,828,5,1,5047.819902270621,1
inf,645.1711377240692,1,0.6376604302399714,694,8,2,9073.076717010543,0
inf,321.45050260678215,0,0.9596124690419736,850,5,2,24696.924335694024,0
inf,352.7495391669423,5,0.13445440367979095,696,11,0,5278.505854107425,1
inf,69.23399321544821,0,0.827078801569133,594,6,7,5694.414029620768,1
inf,509.2136066101211,1,0.10483384438349708,603,4,0,5425.647423124515,0
inf,262.415418296929,0,0.845610215077266,850,12,6,13393.916793859948,0
inf,442.7305782059947,9,0.3232871448559989,569,0,4,5249.138774286919,0
inf,531.5422852862835,0,0.34416350339986834,356,1,2,10727.202573517661,0
inf,374.3816453362666,9,0.38607865635974475,490,3,3,6048.7202540467115,0
inf,565.9758192024514,5,0.5347188402834963,850,0,1,6220.099140340356,0
inf,368.1282094612214,3,0.4866598411198376,536,1,5,5934.223993476042,0
inf,656.499023841851,1,0.3400379865240023,850,1,1,5308.265489748044,1
inf,606.7865671994064,6,0.7653195191404107,850,6,2,10570.102099937256,1
inf,492.1868471173448,1,0.6370156394903499,556,4,5,8415.269275290426,0
inf,672.2981849539974,5,0.2958223447419353,679,8,7,5200.729248025549,0
inf,782.0330048046623,4,0.06361558731341216,814,1,3,5599.642737576476,1
inf,727.2285806554544,3,0.1495257246132222,831,1,4,7013.366536503442,1
inf,496.3442793591703,0,0.19640369930185692,656,5,2,5863.51037070791,0
inf,393.1342999432891,3,0.5227042824891579,815,3,1,5575.413377350705,1
inf,354.81057075271474,8,0.13992652504608702,808,12,4,5167.761157541667,0
inf,491.9927901287525,8,0.2855549669255873,819,6,3,5732.673202309134,0
inf,582.2239114711117,0,0.6399243374356947,750,7,4,5814.048599989229,0
inf,572.8058564220906,12,0.5070387398070213,676,0,0,17124.15244601296,0
inf,461.55226185122467,0,0.722005242149155,850,1,0,11929.040711313592,0
inf,369.02387013031546,6,0.5480366619537775,850,9,4,9284.449956837216,0
inf,417.8911275731434,5,0.7184439497875772,523,5,7,6285.433521110985,0
inf,408.996594420306,5,0.7072106652385581,754,1,4,5978.8604500411875,1
inf,578.403522099047,4,0.32533140478299755,564,1,0,7516.38023193725,0
inf,631.862897551109,6,0.29066836822630165,840,0,2,6016.026090386173,1
inf,395.78015551991774,0,0.6157262512744219,764,4,0,12338.87199201648,1
inf,555.1660160703464,2,0.8709960065944031,850,4,2,27064.599386820268,1
inf,106.89505015226416,4,0.2439479855866793,578,13,4,5041.814844934531,1
inf,553.7992333953841,2,0.6532192090535842,703,3,0,9724.457086935043,0
inf,539.6556381531392,0,0.3583286095657995,586,0,0,6082.582170492817,0
inf,720.7571252305344,0,0.0942122852928215,569,2,4,7213.233458969609,0
inf,526.8089540312956,1,0.23126378868585362,516,0,2,5561.523467284799,0
inf,454.8712484489309,1,0.5876760438914209,850,4,3,5883.517408650913,0
inf,444.32222476242856,4,0.98074534650612,850,2,0,10405.134859267873,0
inf,441.2505743128979,2,0.043500307885318945,477,6,0,5270.075646597272,0
inf,494.69787552007745,10,0.6860384985729253,673,2,1,10907.070222382845,0
inf,744.0396335423222,1,0.6176575524533574,468,7,6,5051.856190904132,0
inf,621.2567331579841,11,0.47392400141586855,760,2,0,6991.821446065486,0
inf,708.161744535933,8,0.3046254574694977,580,5,5,5210.776325382002,0
inf,514.059408018249,10,0.7361707113081706,817,4,3,7153.709171192099,1
inf,608.6589346405415,3,0.6716310745382951,745,8,4,5883.008023725961,0
inf,823.6297779228155,3,0.19334868057137292,710,3,5,14594.11212550431,0
inf,456.49706232551057,1,0.28570616599869797,475,2,1,6521.274822101364,0
inf,677.1348361797108,6,0.11904284568088558,352,1,2,7334.7765188927715,0
inf,639.5840682191402,6,0.12661558859289995,679,4,1,5145.48741829709,1
inf,584.4956169499698,2,0.5101490847715167,524,4,2,11491.936798440956,0
inf,45.08660245938735,1,0.8234512165727617,612,9,3,8108.892956707531,1
inf,459.70191560165256,3,0.5162585042320482,513,0,3,9792.235657099114,0
inf,473.9934784793675,9,0.5522149543238393,717,3,1,30969.195921264123,0
inf,390.3573616952093,1,0.34812064174668944,488,2,4,5524.363338088453,0
inf,670.1136125063139,2,0.9110487128899227,686,14,6,13300.191068299506,0
inf,368.96578156158915,8,0.09187559667185163,841,17,7,5095.505274475461,0
inf,492.6840466701241,13,0.6967267587025813,812,0,0,10061.316870130428,0
inf,524.5405778727759,7,0.2661233828009033,686,3,1,6492.836312565307,0
inf,541.4275085917321,5,0.8639781662597013,850,3,0,19857.583906087988,0
inf,588.5555051754823,0,0.5344605806363909,611,7,5,5670.715453697813,0
inf,267.02116646037007,4,0.43682899484875815,835,9,0,5155.007953939927,1
inf,398.3732907114238,4,0.26019393303239746,849,11,5,6975.072216254428,0
inf,597.4793129892863,9,0.08856802005655545,663,5,4,8611.686408268677,0
inf,227.990484648798,0,1.0750809909047045,850,6,1,8326.992315738991,0
inf,833.1904675185476,4,0.23035285080264264,732,4,4,12405.998339746313,0
inf,677.2562387280744,4,0.28100237920814036,555,2,0,10367.04500923356,0
inf,700.5057987496914,8,0.505808856868051,304,5,3,5249.49448506895,0
inf,150.77842030009242,13,0.73505700448912,602,6,4,5894.230575329675,1
inf,552.9064130229993,7,0.7777821767423312,651,8,5,9336.986591543522,0
inf,494.43055650576173,8,0.21122513594047468,850,9,6,6035.2647802360525,0
inf,642.5228500160445,0,0.621580733198126,778,3,0,30472.660717413644,0
inf,311.30992142067606,2,0.8430358377973193,741,0,4,9286.574525483984,1
inf,278.53058289819376,3,0.5564549679256531,763,7,1,5913.982612131784,1
inf,626.2737330216962,8,0.2605090566037965,850,2,3,5651.715130854633,1
inf,592.0125799800749,0,0.6405347801242864,731,4,0,11430.10993319653,0
inf,537.6259948463239,2,0.6191471343996082,850,0,1,11702.885465832278,0
inf,360.62064291760527,0,0.41416312246410825,782,8,1,7456.174268520703,1
inf,622.9590143400745,0,0.5448389505430825,599,5,0,12095.410973011552,0
inf,725.5217877207974,3,0.08785465245708435,477,0,3,6047.111359040999,0
inf,415.5136141475222,5,0.6655322371585342,850,3,1,5690.790058309074,0
inf,244.9311863531655,4,0.40479083457939036,760,14,5,8158.5403291617295,1
inf,469.6184278110878,0,0.08841871095649906,636,5,0,5198.444616554876,1
inf,474.48102745913025,3,0.27895928545562804,707,8,4,14694.671521546798,0
